System datalog

1528143897545, 58545, AUTO, 12, 40.1021496545, -88.2267974168, 10, -0.0086636988, -0.1958807351, 0.1960722368, 1.6189994773, -0.4019140625, 0.4126559198, -0.2043780561, 1.5589164079, -0.3772394040, 0.3564245549, 0.1138512688, 6.1680039869, -0.0400302057, 1479, 1678, 40.1021460400, -88.2268180802, 40.1021723333, -88.2268031667, 1.7651970387, 0.0000000000, -13.0428447723, 0.0649262487, -0.1574287065, -0.2713987020, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 202446, -0.0400301814, 0.3571428061, 0.3746735454, 0.4506382942, 30.0000000000, 0.0000000000, 2.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 37.9140014648, 15.6499996185, 885.0000000000, 0, 2, 12, 1
1528143897746, 58746, AUTO, 13, 40.1021496545, -88.2267974168, 10, 0.0499396287, -0.1998372048, 0.2059827054, 1.7344155470, -0.4087154854, 0.4216686785, -0.1171115935, 1.6175197354, -0.3811958737, 0.3497810233, 0.0560551608, 6.1680039869, -0.0422633543, 1478, 1678, 40.1021459788, -88.2268194525, 40.1021723333, -88.2268031667, 0.5883989930, -0.4903325140, -5.6878566742, -0.1171115935, -0.3277728455, 0.0947713754, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 202446, -0.0422633290, 0.3571428061, 0.3822148442, 0.4611225128, 30.0000000000, 0.0000000000, 2.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 37.3759994507, 15.6499996185, 885.0000000000, 0, 2, 12, 1
1528143897947, 58947, AUTO, 14, 40.1021496545, -88.2267974168, 11, 0.0321164250, -0.1912676884, 0.1939453361, 1.8414226035, -0.3887559963, 0.4300376773, 0.0478220217, 1.7564545423, -0.3907622242, 0.3414700747, -0.0179761525, 6.1680039876, -0.0141389706, 1492, 1678, 40.1021461583, -88.2268207130, 40.1021723333, -88.2268031667, 0.4903325140, 0.7845320106, -9.3163175583, 0.0064577183, 0.1797689163, -0.1171115935, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 202446, -0.0141389966, 0.3571428061, 0.3945384026, 0.4655369520, 30.0000000000, 0.0000000000, 2.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 37.3759994507, 15.6499996185, 885.0000000000, 0, 2, 12, 1
1528143898147, 59147, AUTO, 15, 40.1021496545, -88.2267974168, 11, 0.0321164250, -0.1912676884, 0.1939453361, 1.8414226035, -0.3887559963, 0.4372110963, 0.0478220217, 1.7564545423, -0.3907622242, 0.3414700747, -0.0179761525, 6.1680039876, -0.0040006112, 1497, 1678, 40.1021461583, -88.2268207130, 40.1021723333, -88.2268031667, 0.3922660053, -0.5883989930, -9.7085838318, -0.1457349992, -0.1841322394, -0.2979276980, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 202446, -0.0040006042, 0.3571428061, 0.4285661876, 0.4458560050, 30.0000000000, 0.0000000000, 2.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 37.9140014648, 15.6499996185, 885.0000000000, 0, 2, 12, 1
1528143898348, 59348, AUTO, 16, 40.1021496545, -88.2267974168, 11, 0.2145562491, -0.2048354040, 0.2966343317, 1.9877490973, -0.4200017710, 0.4525696039, -0.1340412836, 1.9388943664, -0.4043299398, 0.3565883325, -0.0371186152, 6.1680039876, -0.0032745283, 1498, 1678, 40.1021458773, -88.2268224330, 40.1021723333, -88.2268031667, -0.8825985193, 2.1574630737, -10.3950481415, -0.0116937063, 0.3693116671, 0.1755801301, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 202447, -0.0032745004, 0.3571428061, 0.4480631948, 0.4570759833, 30.0000000000, 0.0000000000, 2.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 37.3759994507, 15.6499996185, 885.0000000000, 0, 2, 12, 1
1528143898549, 59549, AUTO, 17, 40.1021496545, -88.2267974168, 12, 0.2145562491, -0.2048354040, 0.2966343317, 1.9877490973, -0.4200017710, 0.4476953447, -0.1340412836, 1.9388943664, -0.4043299398, 0.3565883325, -0.0371186152, 6.1680039870, 0.0021864383, 1501, 1678, 40.1021458773, -88.2268224330, 40.1021728333, -88.2268073333, -0.5883989930, 0.2941994965, -4.8052587509, -0.0148352991, 0.5064945569, 0.1809906414, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 202447, 0.0021864176, 0.3571428061, 0.4462238848, 0.4491668046, 30.0000000000, 0.0000000000, 2.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 37.9140014648, 15.8500003815, 1044.5000000000, 0, 2, 12, 1
1528143898749, 59749, AUTO, 18, 40.1021496545, -88.2267974168, 13, 0.0861212732, -0.1839959349, 0.2031535817, 2.1672103843, -0.4219106167, 0.4146791697, 0.0319395261, 2.1239754119, -0.4197622045, 0.3984989211, -0.0745060235, 6.1680039869, 0.0163183224, 1508, 1678, 40.1021458602, -88.2268245395, 40.1021728333, -88.2268073333, -1.7651970387, 0.7845320106, -7.3549876213, 0.0350811178, -0.4298745801, 0.0223402139, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 202447, 0.0163183212, 0.3571428061, 0.4235999584, 0.4057583809, 30.0000000000, 0.0000000000, 2.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 37.3759994507, 15.8500003815, 1044.5000000000, 0, 2, 12, 1
1528143898950, 59950, AUTO, 19, 40.1021496545, -88.2267974168, 14, 0.0174160388, -0.1738627036, 0.1747328192, 2.2578424062, -0.4286935078, 0.4136675596, -0.0085521135, 2.2120281881, -0.4277648401, 0.4091309323, -0.0755964340, 6.1680039870, 0.0174313307, 1508, 1678, 40.1021457992, -88.2268256047, 40.1021728333, -88.2268073333, 1.7651970387, -0.8825985193, -11.8660469055, 0.0095993111, -0.5023057707, 0.0340339212, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 202447, 0.0174313784, 0.3571428061, 0.4263589978, 0.4009760916, 30.0000000000, 0.0000000000, 2.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 37.9140014648, 15.8500003815, 1044.5000000000, 0, 2, 12, 1
1528143899151, 60151, AUTO, 20, 40.1021496545, -88.2267974168, 14, 0.0174160388, -0.1738627036, 0.1747328192, 2.2578424062, -0.4286935078, 0.4188176990, -0.0085521135, 2.2120281881, -0.4277648401, 0.4091309323, -0.0755964340, 6.1680039870, 0.0195342482, 1509, 1678, 40.1021457992, -88.2268256047, 40.1021728333, -88.2268073333, -1.4709975719, 2.2555296421, -9.6105175018, -0.1075122793, 0.4672246487, -0.3618067459, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 202447, 0.0195342302, 0.3571428061, 0.4557884336, 0.3818469644, 30.0000000000, 0.0000000000, 2.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 37.3759994507, 15.8500003815, 1044.5000000000, 0, 2, 12, 1
1528143899352, 60352, AUTO, 21, 40.1021496545, -88.2267974168, 14, 0.1883541147, -0.1904748677, 0.2678767398, 2.3915445213, -0.4518220525, 0.3944464326, 0.1340412836, 2.3829662640, -0.4443770042, 0.4152594874, -0.0736321587, 6.1680039870, 0.0205948839, 1510, 1678, 40.1021455912, -88.2268271760, 40.1021728333, -88.2268073333, -0.4903325140, 1.5690640211, -11.0815143585, 0.2394591780, 0.2394591780, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 202448, 0.0205948353, 0.3571428061, 0.4178980291, 0.3709948361, 30.0000000000, 0.0000000000, 2.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 37.9140014648, 15.8500003815, 1044.5000000000, 0, 2, 12, 1
1528143899552, 60552, AUTO, 22, 40.1021496545, -88.2267974168, 15, 0.1883541147, -0.1904748677, 0.2678767398, 2.4539506930, -0.4465217602, 0.3826746643, 0.0872664626, 2.3829662640, -0.4443770042, 0.4152594874, -0.0736321587, 6.1680039869, 0.0194113300, 1509, 1678, 40.1021456388, -88.2268279105, 40.1021735000, -88.2268115000, 0.0000000000, 3.2361946106, -7.9433865547, 0.0872664626, 0.0595157290, -0.1851794276, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 202448, 0.0194113255, 0.3571428061, 0.4002403617, 0.3651089668, 30.0000000000, 0.0000000000, 2.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 37.3759994507, 15.9499998093, 1141.0000000000, 0, 2, 12, 1
1528143899753, 60753, AUTO, 23, 40.1021496545, -88.2267974168, 16, 0.0362034772, -0.1632874063, 0.1672527094, 2.5380577234, -0.4534158460, 0.3951821923, -0.0617846549, 2.5443316479, -0.4534612765, 0.4153886865, -0.0336211573, 6.1680039870, 0.0106734208, 1505, 1678, 40.1021455768, -88.2268289017, 40.1021735000, -88.2268115000, -1.3729310036, -0.0000000000, -10.8853816986, 0.0532325414, 0.0085521135, 0.2202605496, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 202448, 0.0106734037, 0.3571428061, 0.3971135020, 0.3932508826, 30.0000000000, 0.0000000000, 2.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 38.4509963989, 15.9499998093, 1141.0000000000, 0, 2, 12, 1
1528143899954, 60954, AUTO, 24, 40.1021496545, -88.2267974168, 16, 0.0362034772, -0.1632874063, 0.1672527094, 2.6135495277, -0.4341235267, 0.4238758683, 0.2394591780, 2.5443316479, -0.4534612765, 0.4153886865, -0.0336211573, 6.1680039870, 0.0046440991, 1502, 1678, 40.1021457503, -88.2268297905, 40.1021735000, -88.2268115000, 1.1767979860, -0.3922660053, -10.9834480286, 0.2394591780, 0.3342305451, -0.1659808159, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 202448, 0.0046441555, 0.3571428061, 0.4300376475, 0.4177140892, 30.0000000000, 0.0000000000, 2.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 37.3759994507, 15.9499998093, 1141.0000000000, 0, 2, 12, 1
1528143900154, 61154, AUTO, 25, 40.1021496545, -88.2267974168, 17, 0.1151741252, -0.1606178691, 0.1976440715, 2.6135495277, -0.4341235267, 0.4339922667, 0.2394591780, 2.6233022959, -0.4507917393, 0.4173443680, -0.0360392169, 6.1680039870, 0.0032336144, 1501, 1678, 40.1021457503, -88.2268297905, 40.1021735000, -88.2268115000, 1.5690640211, 0.2941994965, -8.0414533615, -0.0478220217, -0.1607448248, 0.0841248729, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 202448, 0.0032336712, 0.3571428061, 0.4320609272, 0.4359235764, 30.0000000000, 0.0000000000, 2.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 37.9140014648, 15.9499998093, 1141.0000000000, 0, 2, 12, 1
1528143900355, 61355, AUTO, 26, 40.1021496545, -88.2267974168, 17, 0.0343749626, -0.1425394593, 0.1466258351, 2.7600248057, -0.4370516597, 0.4387745261, -0.0265290043, 2.6992611439, -0.4508491964, 0.4183533557, 0.0110868249, 6.1680039870, 0.0030895772, 1501, 1678, 40.1021457240, -88.2268315135, 40.1021735000, -88.2268115000, -0.5883989930, 1.4709975719, -8.2375860214, 0.0191986222, -0.0521853448, 0.1937315536, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 202449, 0.0030895472, 0.3571428061, 0.4383146763, 0.4392343760, 30.0000000000, 0.0000000000, 2.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 37.3759994507, 15.9499998093, 1141.0000000000, 0, 2, 12, 1
1528143900556, 61556, AUTO, 27, 40.1021496545, -88.2267974168, 18, -0.0475487818, -0.1205774338, 0.1296140586, 2.7600248057, -0.4370516597, 0.4297617674, -0.0265290043, 2.7740954102, -0.4470230378, 0.4198913650, 0.0089517835, 6.1680039869, -0.0191850347, 1490, 1678, 40.1021457240, -88.2268315135, 40.1021733333, -88.2268158333, -1.2748644352, 1.0787315369, -9.2182512283, -0.2693043089, 0.3085742171, -0.0319395261, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 202449, -0.0191850066, 0.3571428061, 0.4188176990, 0.4407058358, 30.0000000000, 0.0000000000, 2.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 37.3759994507, 16.0499992371, 222.5000000000, 0, 2, 12, 1
1528143900756, 61756, AUTO, 28, 40.1021496545, -88.2267974168, 18, 0.0299064233, -0.1186990097, 0.1224085334, 2.9178053324, -0.4309915361, 0.4194614589, -0.0446804279, 2.8515506153, -0.4451446137, 0.4215426555, 0.0056183961, 6.1680039869, -0.0175631033, 1491, 1678, 40.1021457785, -88.2268333687, 40.1021733333, -88.2268158333, -0.0000000000, 2.1574630737, -15.0041742325, -0.0446804279, -0.0031415928, 0.2638937809, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 202449, -0.0175631046, 0.3571428061, 0.4055744410, 0.4333484769, 30.0000000000, 0.0000000000, 2.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 37.3759994507, 16.0499992371, 222.5000000000, 0, 2, 12, 1
1528143900957, 61957, AUTO, 29, 40.1021496545, -88.2267974168, 19, 0.1049284362, -0.1162506038, 0.1566019783, 2.9761606514, -0.4234117487, 0.4194614589, 0.0979129734, 2.9265726282, -0.4426962078, 0.4219204758, -0.0371187928, 6.1680039870, -0.0035732987, 1498, 1678, 40.1021458467, -88.2268340537, 40.1021733333, -88.2268158333, 0.0980665013, -0.5883989930, -9.7085838318, 0.1308996939, -0.2234021476, -0.4394739110, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 202449, -0.0035732985, 0.3571428061, 0.4281983376, 0.4107245803, 30.0000000000, 0.0000000000, 2.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 37.3759994507, 16.0499992371, 222.5000000000, 0, 2, 12, 1
1528143901158, 62158, AUTO, 30, 40.1021496545, -88.2267974168, 19, 0.0158571156, -0.0966046464, 0.0978974250, 2.9761606514, -0.4234117487, 0.4381307662, 0.0979129734, 2.9942593182, -0.4411861173, 0.4215006739, -0.0405869348, 6.1680039870, -0.0052668406, 1497, 1678, 40.1021458467, -88.2268340537, 40.1021733333, -88.2268158333, -0.8825985193, 0.0980665013, -7.6491866112, 0.0233874126, 0.2085668423, 0.1617920296, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 202449, -0.0052668452, 0.3571428061, 0.4375789762, 0.4386825562, 30.0000000000, 0.0000000000, 2.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 37.3759994507, 16.0499992371, 222.5000000000, 0, 2, 12, 1
1528143901358, 62358, AUTO, 31, 40.1021496545, -88.2267974168, 19, 0.1579845800, -0.0960612996, 0.1848970005, 3.1342677085, -0.4396091426, 0.4336243868, -0.1202531831, 3.1363867826, -0.4406427705, 0.4220170583, 0.0010603396, 6.1680039870, -0.0058367613, 1497, 1678, 40.1021457010, -88.2268359135, 40.1021733333, -88.2268158333, 1.3729310036, 1.7651970387, -8.4337186813, 0.1480039126, -0.1160643969, 0.2373647849, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 202450, -0.0058367848, 0.3571428061, 0.4134836197, 0.4537651539, 30.0000000000, 0.0000000000, 2.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 37.9140014648, 16.0499992371, 222.5000000000, 0, 2, 12, 1
1528143901559, 62559, AUTO, 32, 40.1021496545, -88.2267974168, 20, 0.1579845800, -0.0960612996, 0.1848970005, 3.1342677085, -0.4396091426, 0.4174382091, -0.1202531831, 3.1363867826, -0.4406427705, 0.4220170583, 0.0010603396, 6.1680039870, -0.0257621328, 1487, 1678, 40.1021457010, -88.2268359135, 40.1021728333, -88.2268210000, -1.5690640211, 0.3922660053, -10.6892490387, -0.0851720695, 0.1150172004, 0.0371755151, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 202450, -0.0257621408, 0.3571428061, 0.4232321382, 0.4116442800, 30.0000000000, 0.0000000000, 2.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 37.9140014648, 16.0000000000, 401.0000000000, 0, 2, 12, 1
1528143901760, 62760, AUTO, 33, 40.1021496545, -88.2267974168, 21, 0.1423416360, -0.0754886608, 0.1611200771, 3.2680170934, -0.4265993370, 0.4115523100, -0.0329867226, 3.2775018493, -0.4382059986, 0.4176210087, -0.0306061834, 6.1680039876, -0.0241925665, 1487, 1678, 40.1021458180, -88.2268374860, 40.1021728333, -88.2268210000, 0.3922660053, -0.2941994965, -9.4143838882, -0.0171042270, 0.1384046067, 0.1308996939, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 202450, -0.0241925716, 0.3571428061, 0.4081495404, 0.4149550796, 30.0000000000, 0.0000000000, 2.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 37.3759994507, 16.0000000000, 401.0000000000, 0, 2, 12, 1
1528143901961, 62961, AUTO, 34, 40.1021496545, -88.2267974168, 21, 0.0525082906, -0.0527351047, 0.0744184913, 3.3255687750, -0.4125331776, 0.4199212790, 0.0511381482, 3.3444265146, -0.4335883094, 0.4178159082, -0.0257876291, 6.1680039876, -0.0156553956, 1492, 1678, 40.1021459445, -88.2268381622, 40.1021728333, -88.2268210000, 0.1961330026, -0.6864655018, -7.7472538948, 0.1734857203, -0.2384119732, -0.1150172004, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 202450, -0.0156553984, 0.3571428061, 0.4178980291, 0.4219445586, 30.0000000000, 0.0000000000, 2.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 37.3759994507, 16.0000000000, 401.0000000000, 0, 2, 12, 1
1528143902161, 63161, AUTO, 35, 40.1021496545, -88.2267974168, 21, 0.0525082906, -0.0527351047, 0.0744184913, 3.3255687750, -0.4125331776, 0.4121041298, 0.0511381482, 3.3444265146, -0.4335883094, 0.4178159082, -0.0257876291, 6.1680039876, -0.0206054835, 1489, 1678, 40.1021459445, -88.2268381622, 40.1021728333, -88.2268210000, 2.1574630737, 1.7651970387, -12.5525121689, 0.2298598638, -0.1809906414, -0.0020943951, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 202450, -0.0206055045, 0.3571428061, 0.4241517782, 0.4000564516, 30.0000000000, 0.0000000000, 2.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 37.9140014648, 16.0000000000, 401.0000000000, 0, 2, 12, 1
1528143902362, 63362, AUTO, 36, 40.1021496545, -88.2267974168, 22, 0.1981704221, -0.0583524760, 0.2065829801, 3.4867547524, -0.4540274187, 0.4109085500, 0.0020943951, 3.4900886461, -0.4392056807, 0.4176774283, 0.0212372880, 6.1680039870, -0.0205982467, 1489, 1678, 40.1021455713, -88.2268400578, 40.1021728333, -88.2268210000, -0.0980665013, -0.0000000000, -13.3370437622, 0.0937241788, -0.0989601699, 0.2309070520, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 202451, -0.0205982327, 0.3571428061, 0.4248875380, 0.3969295621, 30.0000000000, 0.0000000000, 2.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 38.4509963989, 16.0000000000, 401.0000000000, 0, 2, 12, 1
